fold,intershap_mean,intershap_std,wsi_mean,rna_mean
earlyfusion_model_survcox_fold0,1.149569641207532,1.0692536004260127,39.88390534530683,58.96652501348564
earlyfusion_model_survcox_fold1,1.10752286498141,1.1049974426948033,40.246801232659266,58.64567590235933
earlyfusion_model_survcox_fold2,1.014944712718781,0.9598347074718733,40.44856040664769,58.536494880633526
earlyfusion_model_survcox_fold3,0.9927655229158782,0.9178843051360973,39.51057666008455,59.49665781699957
earlyfusion_model_survcox_fold4,0.9618651271842895,0.9439101540498391,40.545108923892144,58.49302594892357
earlyfusion_model_survcox_fold5,0.9898977762890011,1.056646842284503,39.7345936145439,59.2755086091671
earlyfusion_model_survcox_fold6,1.063935280736047,0.9103526269414391,40.10086340967116,58.83520130959278
earlyfusion_model_survcox_fold7,1.102238247239318,1.0355475190894918,39.67650873241189,59.2212530203488
earlyfusion_model_survcox_fold9,1.107422435063456,1.0525240759826444,40.01076100497443,58.88181655996212
